id;DESCRIPTION;price;link;image_link;availability;brand;delivery_time;gtin_ean;product_type;sale_price;size;stock;title
BN41-02297A BN95-02061A;Placa T-Con Samsung BN41-02297A BN95-02061A Samsung UE55JS9000;20.66;https://www.sspelectronic.com/producto/79-;https://www.sspelectronic.com/images/productos/img/79-1-original.jpg;S;;2;1300000000074;Placa TCon;25;0.5 x 0.5 x 0.5;1;Placa T-Con Samsung BN41-02297A BN95-02061A Samsung UE55JS9000
BN41-02297A BN95-01937A;Placa T-Con SAMSUNG UE48JU6400K BN41-02297A BN95-01937A SAMSUNG UE48JU6445K,UE48JU6400KXXC...;20.66;https://www.sspelectronic.com/producto/80-;https://www.sspelectronic.com/images/productos/img/80-1-original.jpg;S;;2;1300000000075;Placa TCon;25;0.5 x 0.5 x 0.5;0;Placa T-Con SAMSUNG UE48JU6400K BN41-02297A BN95-01937A SAMSUNG UE48JU6445K,UE48JU6400KXXC...
BN41-01939B;Placa T-Con Samsung BN41-01939B;20.66;https://www.sspelectronic.com/producto/81-;https://www.sspelectronic.com/images/productos/img/81-1-original.jpg;S;;2;1300000000076;Placa TCon;25;0.5 x 0.5 x 0.5;-1;Placa T-Con Samsung BN41-01939B
BN41-02297A SK98BN950;Placa T-con SAMSUNG UE40JU6510S BN41-02297A SK98BN950;20.66;https://www.sspelectronic.com/producto/82-;https://www.sspelectronic.com/images/productos/img/82-1-original.jpg;S;;2;1300000000077;Placa TCon;25;0.5 x 0.5 x 0.5;0;Placa T-con SAMSUNG UE40JU6510S BN41-02297A SK98BN950
SK10BN9410413;Placa T-Con SAMSUNG UE43JU6060K SK10BN9410413;20.66;https://www.sspelectronic.com/producto/83-;https://www.sspelectronic.com/images/productos/img/83-1-original.jpg;S;;2;1300000000078;Placa TCon;25;0.5 x 0.5 x 0.5;0;Placa T-Con SAMSUNG UE43JU6060K SK10BN9410413
EAX66873003(1.0) EBR82753021 EBT64304744;Placa Main LG 43LH590V EAX66873003(1.0) 71EBT000-02C1;37.19;https://www.sspelectronic.com/producto/85-;https://www.sspelectronic.com/images/productos/img/85-1-original.jpg;S;;2;1300000000079;Placas Main;45;0.5 x 0.5 x 0.5;0;Placa Main LG 43LH590V EAX66873003(1.0) 71EBT000-02C1
EAX66943504(1.0) EBR82405801;Placa Main LG 49UH610V EAX66943504(1.0) EBR82405801;37.19;https://www.sspelectronic.com/producto/87-;https://www.sspelectronic.com/images/productos/img/87-1-original.jpg;S;;2;1300000000080;Placas Main;45;0.5 x 0.5 x 0.5;0;Placa Main LG 49UH610V EAX66943504(1.0) EBR82405801
VJB80C14 VEP80C14;Placa LG VJB80C14 VEP80C14 SWAP SWAP: de desmontaje, usada...;16.53;https://www.sspelectronic.com/producto/88-;https://www.sspelectronic.com/images/productos/img/88-1-original.jpg;S;LG;2;1300000000081;Placas Main;20;0.5 x 0.5 x 0.5;1;Placa LG VJB80C14 VEP80C14 SWAP SWAP: de desmontaje, usada...
AN-MR18BA gris - negro SWAP;Mando LG  Magic Remote 2018 AN-MR18BA MBM63935979 (1707-rev02)  Color: gris - negro, ORIGINAL / USADO;16.53;https://www.sspelectronic.com/producto/89-;https://www.sspelectronic.com/images/productos/img/89-1-original.jpg;S;;2;1300000000082;Mandos a Distancia;20;0.5 x 0.5 x 0.5;2;Mando LG Magic Remote 2018 AN-MR18BA MBM63935979 (1707-rev02) Color: gris - negro, ORIGINAL / USADO
AN-MR18BA gris-negro;Mando LG  Magic Remote 2018 AN-MR18BA MBM63935979 (1707-rev02) Color: gris - negro NUEVO y ORIGINAL;27.23;https://www.sspelectronic.com/producto/90-;https://www.sspelectronic.com/images/productos/img/90-1-original.jpg;S;LG;2;1300000000083;Mandos a Distancia;32.95;0.5 x 0.5 x 0.5;0;Mando LG Magic Remote 2018 AN-MR18BA MBM63935979 (1707-rev02) Color: gris - negro NUEVO y ORIGINAL
EAX66804605(1.1) 6NEBT000-03JF;Placa Main LG 49UH650V EAX66804605(1.1) 6NEBT000-03JF MX6NM10GG9 LG 43UH650V MC;28.93;https://www.sspelectronic.com/producto/91-;https://www.sspelectronic.com/images/productos/img/91-1-original.jpg;S;;2;1300000000084;Placas Main;35;0.5 x 0.5 x 0.5;0;Placa Main LG 49UH650V EAX66804605(1.1) 6NEBT000-03JF MX6NM10GG9 LG 43UH650V MC
EAX66804605(1.1) 71EBT000-02RH;Placa Main LG 49UH661V EAX66804605(1.1) 71EBT000-02RH;28.93;https://www.sspelectronic.com/producto/93-;https://www.sspelectronic.com/images/productos/img/93-1-original.jpg;S;LG;2;1300000000085;Placas Main;35;0.5 x 0.5 x 0.5;0;Placa Main LG 49UH661V EAX66804605(1.1) 71EBT000-02RH
EAX66804605(1.1) 67EBT000-038H;Placa Main LG 49UH661V EAX66804605(1.1) 67EBT000-038H;28.93;https://www.sspelectronic.com/producto/94-;https://www.sspelectronic.com/images/productos/img/94-1-original.jpg;S;LG;2;1300000000086;Placas Main;35;0.5 x 0.5 x 0.5;0;Placa Main LG 49UH661V EAX66804605(1.1) 67EBT000-038H
EAX66882503(1.0);Placa Main LG EAX66882503(1.0) LG 55UH625V, 55UH605V ....;37.19;https://www.sspelectronic.com/producto/96-;https://www.sspelectronic.com/images/productos/img/96-1-original.jpg;S;;2;1300000000087;Placas Main;45;0.5 x 0.5 x 0.5;0;Placa Main LG EAX66882503(1.0) LG 55UH625V, 55UH605V ....
EAX66804605(1.1) 6NEBT000-036X;Placa TCON HAIER U49H7000 49 6871L;20.66;https://www.sspelectronic.com/producto/97-;https://www.sspelectronic.com/images/productos/img/97-1-original.jpg;S;;2;1300000000088;Placas Main;25;0.5 x 0.5 x 0.5;1;Placa TCON HAIER U49H7000 49 6871L
EAX66804605(1.1) 67EBT000-01G6 MZ67F100EF;Placa Main LG EAX66804605(1.1) 67EBT000-01G6 MZ67F100EF LG 49UH650V;28.93;https://www.sspelectronic.com/producto/98-;https://www.sspelectronic.com/images/productos/img/98-1-original.jpg;S;LG;2;1300000000089;Placas Main;35;0.5 x 0.5 x 0.5;0;Placa Main LG EAX66804605(1.1) 67EBT000-01G6 MZ67F100EF LG 49UH650V
6871QCH059B 6870QCC013A;Placa LVDS CONTROL PCB BOARD LG 6871QCH059B 6870QCC013A;16.53;https://www.sspelectronic.com/producto/99-;https://www.sspelectronic.com/images/productos/img/99-1-original.jpg;S;LG;2;1300000000090;Placa Control, LVDS...;20;0.5 x 0.5 x 0.5;1;Placa LVDS CONTROL PCB BOARD LG 6871QCH059B 6870QCC013A
EAX66882503(1.0) 6DEBT000-02CX;Placa Main LG EAX66882503(1.0) 6DEBT000-02CX LG 55UH625V, 55UH605V;37.19;https://www.sspelectronic.com/producto/100-;https://www.sspelectronic.com/images/productos/img/100-1-original.jpg;S;;2;1300000000091;Placas Main;45;0.5 x 0.5 x 0.5;0;Placa Main LG EAX66882503(1.0) 6DEBT000-02CX LG 55UH625V, 55UH605V
EAX67133404(1.0) 76EBT000-00YY;Placa Main LG 49UJ634V EAX67133404(1.0) 76EBT000-00YY;37.19;https://www.sspelectronic.com/producto/101-;https://www.sspelectronic.com/images/productos/img/101-1-original.jpg;S;LG;2;1300000000092;Placas Main;45;0.5 x 0.5 x 0.5;0;Placa Main LG 49UJ634V EAX67133404(1.0) 76EBT000-00YY
EAX66873003(1.0) 75EBT000-03K1 MZ75P10FS3;Placa Main LG 43LH590V EAX66873003(1.0) 75EBT000-03K1;37.19;https://www.sspelectronic.com/producto/102-;https://www.sspelectronic.com/images/productos/img/102-1-original.jpg;S;;2;1300000000093;Placas Main;45;0.5 x 0.5 x 0.5;0;Placa Main LG 43LH590V EAX66873003(1.0) 75EBT000-03K1
EAX66804605(1.1) 6NEBT000-02V4 MZ6DL10H0;Placa Main LG 49UH650V EAX66804605(1.1) 6NEBT000-02V4 MZ6DL10H0A;28.93;https://www.sspelectronic.com/producto/103-;https://www.sspelectronic.com/images/productos/img/103-1-original.jpg;S;;2;1300000000094;Placas Main;35;0.5 x 0.5 x 0.5;0;Placa Main LG 49UH650V EAX66804605(1.1) 6NEBT000-02V4 MZ6DL10H0A
EAX66804605(1.1) 67EBT000-01E8 MZ67J101RE;Placa Main LG EAX66804605(1.1) 67EBT000-01E8 MZ67J101RE LG 49UH650V;28.93;https://www.sspelectronic.com/producto/104-;https://www.sspelectronic.com/images/productos/img/104-1-original.jpg;S;;2;1300000000095;Placas Main;35;0.5 x 0.5 x 0.5;0;Placa Main LG EAX66804605(1.1) 67EBT000-01E8 MZ67J101RE LG 49UH650V
6870C-0584B;Placa T-Con LG 6870C-0584B LG 49UH610V...  LG 49UH620V, LG 49UH603V...;12.4;https://www.sspelectronic.com/producto/105-;https://www.sspelectronic.com/images/productos/img/105-1-original.jpg;S;LG;2;1300000000096;Placa TCon;15;0.5 x 0.5 x 0.5;0;Placa T-Con LG 6870C-0584B LG 49UH610V... LG 49UH620V, LG 49UH603V...
HB49OFHB-N8D;Placa TCon LG HB49OFHB-N8D 47-6021078 LG 49LH5700;16.53;https://www.sspelectronic.com/producto/107-;https://www.sspelectronic.com/images/productos/img/107-1-original.jpg;S;LG;2;1300000000097;Placa TCon;20;0.5 x 0.5 x 0.5;0;Placa TCon LG HB49OFHB-N8D 47-6021078 LG 49LH5700
6870C-0694A;Placa Tcon LG 6870C-0694A 55UH605V;16.53;https://www.sspelectronic.com/producto/106-;https://www.sspelectronic.com/images/productos/img/106-1-original.jpg;S;LG;2;1300000000098;Placa TCon;20;0.5 x 0.5 x 0.5;0;Placa Tcon LG 6870C-0694A 55UH605V
6870C-0532A;Placa T-Con LG 43LF540V 6870C-0532A  LG 43LF510V, LG 43LJ500V...;16.53;https://www.sspelectronic.com/producto/108-;https://www.sspelectronic.com/images/productos/img/108-1-original.jpg;S;LG;2;1300000000099;Placa TCon;20;0.5 x 0.5 x 0.5;3;Placa T-Con LG 43LF540V 6870C-0532A LG 43LF510V, LG 43LJ500V...
6870C-0532C;Placa T-Con Board TV LG 6870C-0532C LG 49LH604V;16.53;https://www.sspelectronic.com/producto/109-;https://www.sspelectronic.com/images/productos/img/109-1-original.jpg;S;LG;2;1300000000100;Placa TCon;20;0.5 x 0.5 x 0.5;1;Placa T-Con Board TV LG 6870C-0532C LG 49LH604V
HV490FHB-N8D;Placa T-Con LG HV490FHB-N8D 47-6021078 49LH5700, 49LW540S...;16.53;https://www.sspelectronic.com/producto/110-;https://www.sspelectronic.com/images/productos/img/110-1-original.jpg;S;LG;2;1300000000101;Placa TCon;20;0.5 x 0.5 x 0.5;5;Placa T-Con LG HV490FHB-N8D 47-6021078 49LH5700, 49LW540S...
55.43T01.C25 - 43T01-C0B - T430HVN01.0 Ctrl BD;Placa T-Con LG 55.43T01.C25 - 43T01-C0B - T430HVN01.0 Ctrl BD;20.66;https://www.sspelectronic.com/producto/111-;https://www.sspelectronic.com/images/productos/img/111-1-original.jpg;S;LG;2;1300000000102;Placa TCon;25;0.5 x 0.5 x 0.5;0;Placa T-Con LG 55.43T01.C25 - 43T01-C0B - T430HVN01.0 Ctrl BD
T420HVN06.3 CTRL BD 42T34-C03;Placa TCon LG T420HVN06.3 CTRL BD 42T34-C03 Caja Placa Main / TCon LG - MC;20.66;https://www.sspelectronic.com/producto/112-;https://www.sspelectronic.com/images/productos/img/112-1-original.jpg;S;;2;1300000000103;Placa TCon;25;0.5 x 0.5 x 0.5;0;Placa TCon LG T420HVN06.3 CTRL BD 42T34-C03 Caja Placa Main / TCon LG - MC
6871L-4100C 6870C-0546B;Placa T-Con LG 6871L-4100C 6870C-0546B;20.66;https://www.sspelectronic.com/producto/113-;https://www.sspelectronic.com/images/productos/img/113-1-original.jpg;S;LG;2;1300000000104;Placa TCon;25;0.5 x 0.5 x 0.5;0;Placa T-Con LG 6871L-4100C 6870C-0546B
EAX58326902(0) EBR58817306;Sub Placa Base Sub Main Board TV EAX58326902(0) EBR58817306 LG 37LH7030  MC;16.53;https://www.sspelectronic.com/producto/114-;https://www.sspelectronic.com/images/productos/img/114-1-original.jpg;S;LG;2;1300000000105;Placas Main;20;0.5 x 0.5 x 0.5;1;Sub Placa Base Sub Main Board TV EAX58326902(0) EBR58817306 LG 37LH7030 MC
EAX66796201(1.9), EAY64249801;Fuente Alimentación LG EAX68284301 (1.6) LG 55UM7660PLA;37.19;https://www.sspelectronic.com/producto/115-;https://www.sspelectronic.com/images/productos/img/115-1-original.jpg;S;LG;2;1300000000106;Fuentes de Alimentación;45;0.5 x 0.5 x 0.5;1;Fuente Alimentación LG EAX68284301 (1.6) LG 55UM7660PLA
EAY63709501 REV:1.0;Fuente Alimentación LG EAY63709501 REV:1.0 , LG 55UF950V ...;37.19;https://www.sspelectronic.com/producto/116-;https://www.sspelectronic.com/images/productos/img/116-1-original.jpg;S;LG;2;1300000000107;Fuentes de Alimentación;45;0.5 x 0.5 x 0.5;0;Fuente Alimentación LG EAY63709501 REV:1.0 , LG 55UF950V ...
EAY63749201 OPVP-0259;Fuente Alimentación LG LG EAY63749201 OPVP-0259;33.06;https://www.sspelectronic.com/producto/117-;https://www.sspelectronic.com/images/productos/img/117-1-original.jpg;S;LG;2;1300000000108;Fuentes de Alimentación;40;0.5 x 0.5 x 0.5;1;Fuente Alimentación LG LG EAY63749201 OPVP-0259
EAX66822701(1.5) EAY6430860;Fuente Alimentación LG EAX66822701(1.5) EAY64308601 LG 43LH541V-LD LGP43BI-16CH1;33.06;https://www.sspelectronic.com/producto/118-;https://www.sspelectronic.com/images/productos/img/118-1-original.jpg;S;LG;2;1300000000109;Fuentes de Alimentación;40;0.5 x 0.5 x 0.5;1;Fuente Alimentación LG EAX66822701(1.5) EAY64308601 LG 43LH541V-LD LGP43BI-16CH1
EAX66851401 (1.8) EAY64310601;Fuente Alimentación LG EAX66851401 (1.8) EAY64310601 LG 49LH570V;24.79;https://www.sspelectronic.com/producto/119-;https://www.sspelectronic.com/images/productos/img/119-1-original.jpg;S;LG;2;1300000000110;Fuentes de Alimentación;30;0.5 x 0.5 x 0.5;1;Fuente Alimentación LG EAX66851401 (1.8) EAY64310601 LG 49LH570V
715G7574-P01-W03-0H2M;Fuente Alimentación LG 715G7574-P01-W03-0H2M LG 43LH500T;33.06;https://www.sspelectronic.com/producto/120-;https://www.sspelectronic.com/images/productos/img/120-1-original.jpg;S;LG;2;1300000000111;Fuentes de Alimentación;40;0.5 x 0.5 x 0.5;0;Fuente Alimentación LG 715G7574-P01-W03-0H2M LG 43LH500T
EAX66773401 1.8 , EAY64210701;Fuente EAX66773401 1.8 , EAY64210701 LGP55L-16UL6 LG 55UH650V-ZB;33.06;https://www.sspelectronic.com/producto/121-;https://www.sspelectronic.com/images/productos/img/121-1-original.jpg;S;LG;2;1300000000112;Fuentes de Alimentación;40;0.5 x 0.5 x 0.5;0;Fuente EAX66773401 1.8 , EAY64210701 LGP55L-16UL6 LG 55UH650V-ZB
EAX66793401 1.6 EAY64229801;Fuente Alimentación LG EAX66793401 1.6 EAY64229801;28.93;https://www.sspelectronic.com/producto/122-;https://www.sspelectronic.com/images/productos/img/122-1-original.jpg;S;LG;2;1300000000113;Fuentes de Alimentación;35;0.5 x 0.5 x 0.5;5;Fuente Alimentación LG EAX66793401 1.6 EAY64229801
EAY64310501 EAX66851301 1.5;Fuente Alimentación LG EAY64310501 EAX66851301 1.5;20.66;https://www.sspelectronic.com/producto/123-;https://www.sspelectronic.com/images/productos/img/123-1-original.jpg;S;LG;2;1300000000114;Fuentes de Alimentación;25;0.5 x 0.5 x 0.5;0;Fuente Alimentación LG EAY64310501 EAX66851301 1.5
LC420WUD-SBM4 42SL8500;Placas Inverter LG A+B LC420WUD-SBM4 42SL8500 SWAP SWAP: de desmontaje;24.79;https://www.sspelectronic.com/producto/124-;https://www.sspelectronic.com/images/productos/img/124-1-original.jpg;S;LG;2;1300000000115;Placas Main;30;0.5 x 0.5 x 0.5;0;Placas Inverter LG A+B LC420WUD-SBM4 42SL8500 SWAP SWAP: de desmontaje
EAX57606501 EBR63394801;Placa Sub LG EAX57606501 EBR63394801 SWAP;16.53;https://www.sspelectronic.com/producto/125-;https://www.sspelectronic.com/images/productos/img/125-1-original.jpg;S;;2;1300000000116;Placa TCon;20;0.5 x 0.5 x 0.5;1;Placa Sub LG EAX57606501 EBR63394801 SWAP
EAX55357701-35 rev 1.5;Fuente Alimentación LG EAX55357701-35 rev 1.5 SWAP;16.53;https://www.sspelectronic.com/producto/126-;https://www.sspelectronic.com/images/productos/img/126-1-original.jpg;S;LG;2;1300000000117;Fuentes de Alimentación;20;0.5 x 0.5 x 0.5;0;Fuente Alimentación LG EAX55357701-35 rev 1.5 SWAP
EAY61229003 Rev:1.1;Fuente Alimentación LG EAY61229003  Rev:1.1;16.53;https://www.sspelectronic.com/producto/127-;https://www.sspelectronic.com/images/productos/img/127-1-original.jpg;S;LG;2;1300000000118;Fuentes de Alimentación;20;0.5 x 0.5 x 0.5;1;Fuente Alimentación LG EAY61229003
EAX39310404 EBR43341214;Placa Main LG EAX39310404 EBR43341214;24.79;https://www.sspelectronic.com/producto/128-;https://www.sspelectronic.com/images/productos/img/128-1-original.jpg;S;LG;2;1300000000119;Placas Main;30;0.5 x 0.5 x 0.5;0;Placa Main LG EAX39310404 EBR43341214
EAY60803102 3PCGC10008A-R REV 1.3;Fuente Alimentacion LG EAY60803102 3PCGC10008A-R REV 1.3;41.32;https://www.sspelectronic.com/producto/129-;https://www.sspelectronic.com/images/productos/img/129-1-original.jpg;S;LG;2;1300000000120;Fuentes de Alimentación;50;0.5 x 0.5 x 0.5;0;Fuente Alimentacion LG EAY60803102 3PCGC10008A-R REV 1.3
715G8672-P02-000-002H;Fuente Alimentacion Philips 49PUS6162/12 715G8672-P02-000-002H;41.32;https://www.sspelectronic.com/producto/130-;https://www.sspelectronic.com/images/productos/img/130-1-original.jpg;S;;2;1300000000121;Fuentes de Alimentación;50;0.5 x 0.5 x 0.5;0;Fuente Alimentacion Philips 49PUS6162/12 715G8672-P02-000-002H
715G6555-P02-000-002M;Fuente Alimentación Philips 715G6555-P02-000-002M PHILIPS 50PUS6809/12;33.06;https://www.sspelectronic.com/producto/131-;https://www.sspelectronic.com/images/productos/img/131-1-original.jpg;S;PHILIPS;2;1300000000122;Fuentes de Alimentación;40;0.5 x 0.5 x 0.5;1;Fuente Alimentación Philips 715G6555-P02-000-002M PHILIPS 50PUS6809/12
715G6973-P04-006-002M (X)PLTVFY401XAM1;FUENTE ALIMENTACION PHILIPS 49PUH6108-88 715G6973-P04-006-002M (X)PLTVFY401XAM1;33.06;https://www.sspelectronic.com/producto/132-;https://www.sspelectronic.com/images/productos/img/132-1-original.jpg;S;PHILIPS;2;1300000000123;Fuentes de Alimentación;40;0.5 x 0.5 x 0.5;0;FUENTE ALIMENTACION PHILIPS 49PUH6108-88 715G6973-P04-006-002M (X)PLTVFY401XAM1
715G6973-P04-006-002M (X)PLTVFW481XAM2;FUENTE ALIMENTACION PHILIPS 49PUH6108-88 715G6973-P04-006-002M (X)PLTVFW481XAM2;33.06;https://www.sspelectronic.com/producto/133-;https://www.sspelectronic.com/images/productos/img/133-1-original.jpg;S;PHILIPS;2;1300000000124;Fuentes de Alimentación;40;0.5 x 0.5 x 0.5;0;FUENTE ALIMENTACION PHILIPS 49PUH6108-88 715G6973-P04-006-002M (X)PLTVFW481XAM2
715G6934-P01-000-002H;Fuente Alimentación Philips 715G6934-P01-000-002H. Philips 40PFH4101/88;28.93;https://www.sspelectronic.com/producto/134-;https://www.sspelectronic.com/images/productos/img/134-1-original.jpg;S;PHILIPS;2;1300000000125;Fuentes de Alimentación;35;0.5 x 0.5 x 0.5;1;Fuente Alimentación Philips 715G6934-P01-000-002H. Philips 40PFH4101/88
715g6934-p02-000-002h;Fuente de alimentación 715g6934-p02-000-002h Philips 43pfs5302/12;24.79;https://www.sspelectronic.com/producto/135-;https://www.sspelectronic.com/images/productos/img/135-1-original.jpg;S;PHILIPS;2;1300000000126;Fuentes de Alimentación;30;0.5 x 0.5 x 0.5;0;Fuente de alimentación 715g6934-p02-000-002h Philips 43pfs5302/12
6870C-0552A 43 6871L - 4024B..;Placa Tcon 6870C-0552A 43 6871L - 4024B... V15 43UHD TM120 Ver0.4 Philips 43PUH6101/88;12.4;https://www.sspelectronic.com/producto/136-;https://www.sspelectronic.com/images/productos/img/136-1-original.jpg;S;PHILIPS;2;1300000000127;Placa TCon;15;0.5 x 0.5 x 0.5;0;Placa Tcon 6870C-0552A 43 6871L - 4024B... V15 43UHD TM120 Ver0.4 Philips 43PUH6101/88
6870C-0535B 49 6871L - 4044B...;Placa Tcon 6870C-0535B 49 6871L - 4044B... V15 43UHD TM120 Ver 0.9 Philips 49UF6907;12.4;https://www.sspelectronic.com/producto/137-;https://www.sspelectronic.com/images/productos/img/137-1-original.jpg;S;PHILIPS;2;1300000000128;Placa TCon;15;0.5 x 0.5 x 0.5;0;Placa Tcon 6870C-0535B 49 6871L - 4044B... V15 43UHD TM120 Ver 0.9 Philips 49UF6907
V500HJ1-CE6;Placa TCon V500HJ1-CE6 PHILIPS  Caja Main/Tcon Philips-MC;12.4;https://www.sspelectronic.com/producto/138-;https://www.sspelectronic.com/images/productos/img/138-1-original.jpg;S;PHILIPS;2;1300000000129;Placa TCon;15;0.5 x 0.5 x 0.5;0;Placa TCon V500HJ1-CE6 PHILIPS
HV550QUB-N80 47-6021062;Placa T-Con Philips HV550QUB-N80 47-6021062;16.53;https://www.sspelectronic.com/producto/139-;https://www.sspelectronic.com/images/productos/img/139-1-original.jpg;S;PHILIPS;2;1300000000130;Placa TCon;20;0.5 x 0.5 x 0.5;0;Placa T-Con Philips HV550QUB-N80 47-6021062
6870C-0535B 49 6871L - 4044A...;Placa Tcon 6870C-0535B 49 6871L - 4044A... V15 43UHD TM120 Ver 0.9 Philips 49UF6907;12.4;https://www.sspelectronic.com/producto/140-;https://www.sspelectronic.com/images/productos/img/140-1-original.jpg;S;PHILIPS;2;1300000000131;Placa TCon;15;0.5 x 0.5 x 0.5;0;Placa Tcon 6870C-0535B 49 6871L - 4044A... V15 43UHD TM120 Ver 0.9 Philips 49UF6907
55T22-C04 T550QVN03.1;PLACA TCON 55T22-C04 T550QVN03.1 PHILIPS 55PUH6400/88;16.53;https://www.sspelectronic.com/producto/141-;https://www.sspelectronic.com/images/productos/img/141-1-original.jpg;S;PHILIPS;2;1300000000132;Placa TCon;20;0.5 x 0.5 x 0.5;0;PLACA TCON 55T22-C04 T550QVN03.1 PHILIPS 55PUH6400/88
715G7665-T01-000-004T;Placa Tcon 715G7665-T01-000-004T Philips 40PFH4101/88, 40PFH4101/98;8.26;https://www.sspelectronic.com/producto/142-;https://www.sspelectronic.com/images/productos/img/142-1-original.jpg;S;PHILIPS;2;1300000000133;Placa TCon;10;0.5 x 0.5 x 0.5;4;Placa Tcon 715G7665-T01-000-004T Philips 40PFH4101/88, 40PFH4101/98
715G8132-M01-B00-005T CBPRF8OBA4CT;Placa Main PHILIPS 55PU6101/88 715G8132-M01-B00-005T CBPRF8OBA4CT;41.32;https://www.sspelectronic.com/producto/143-;https://www.sspelectronic.com/images/productos/img/143-1-original.jpg;S;PHILIPS;2;1300000000134;Placas Main;50;0.5 x 0.5 x 0.5;0;Placa Main PHILIPS 55PU6101/88 715G8132-M01-B00-005T CBPRF8OBA4CT
3139 123 62613;Placa Main Philips 32pfl5522d 3139 123 62613 SWAP;20.66;https://www.sspelectronic.com/producto/144-;https://www.sspelectronic.com/images/productos/img/144-1-original.jpg;S;PHILIPS;2;1300000000135;Placas Main;25;0.5 x 0.5 x 0.5;0;Placa Main Philips 32pfl5522d 3139 123 62613 SWAP
715G8132-M0E-B00-005K;Placa Main PHILIPS 55PU6101/88 715G8132-M0E-B00-005K CBPRF8OBA4CT;41.32;https://www.sspelectronic.com/producto/145-;https://www.sspelectronic.com/images/productos/img/145-1-original.jpg;S;PHILIPS;2;1300000000136;Placas Main;50;0.5 x 0.5 x 0.5;0;Placa Main PHILIPS 55PU6101/88 715G8132-M0E-B00-005K CBPRF8OBA4CT
715G8132-M01-B00-005T (X)XQCB02B012020X;Placa Main PHILIPS 55PU6101/88, PHILIPS , 715G8132-M01-B00-005T (X)XQCB02B012020X;41.32;https://www.sspelectronic.com/producto/146-;https://www.sspelectronic.com/images/productos/img/146-1-original.jpg;S;PHILIPS;2;1300000000137;Placas Main;50;0.5 x 0.5 x 0.5;2;Placa Main PHILIPS 55PU6101/88, PHILIPS , 715G8132-M01-B00-005T (X)XQCB02B012020X
715G7776-M01-B00-005k CBPRG8BBX4CT;Placa Main PHILIPS 715G7776-M01-B00-005k CBPRG8BBX4CT;41.32;https://www.sspelectronic.com/producto/147-;https://www.sspelectronic.com/images/productos/img/147-1-original.jpg;S;PHILIPS;2;1300000000138;Placas Main;50;0.5 x 0.5 x 0.5;0;Placa Main PHILIPS 715G7776-M01-B00-005k CBPRG8BBX4CT
6870C-0614A;Placa T-Con LG 6870C-0614A V16 TM240 UHD 120HZ Control V0.6;16.53;https://www.sspelectronic.com/producto/149-;https://www.sspelectronic.com/images/productos/img/149-1-original.jpg;S;LG;2;1300000000139;Placa TCon;20;0.5 x 0.5 x 0.5;-1;Placa T-Con LG 6870C-0614A V16 TM240 UHD 120HZ Control V0.6
